age,income_section,state,nuts2,education,children,job_field_maingroup,religion,religion_practice,migration_b_germany,migration_b_country,migration_s_germany,migration_s_country,migration_region,subject_well_being,innovation,climate_flood_affect,climate_trust_city,climate_trust_state_gov,climate_trust_nat_gov,climate_trust_companies,climate_trust_scientist,climate_trust_un,climate_trust_eu,politics_orientation,politics_climate,soc_inequ_climate,covid_coping,covid_finance,unemployment_rate,patent,job_Fulltime,job_Lehre,job_Other,job_Parttime,job_Pensioner,job_Selfemployed,job_Student (Uni),"job_Unemployed, job seeking","job_Unemployed, not job seeking",marital_status_Divorced,marital_status_Married,marital_status_Umarried,marital_status_Widowed,gender_Female,gender_Male,politics_vote_AfD,politics_vote_Bündnis 90|Die Grünen,politics_vote_CDU|CSU,politics_vote_Die Linke,politics_vote_FDP,politics_vote_Other,politics_vote_SPD
-0.0276018061883039,-0.006164604289383058,-0.007348266298868466,-0.007348266298871309,-0.000500426883751004,-0.04751984685939683,-0.06549576527658149,-0.0057019272771668406,0.030630588557881568,0.0,0.0,0.0,0.0,-0.029366377425400915,0.040032331575263,0.0017019863590481909,-0.04907275384150274,0.12199129618776212,-0.04381792462831684,-0.19272309570648916,-0.04396831432826396,0.01611245390917062,-0.037071485400995564,0.06906099944806236,-0.052707615885347205,-0.2571163644887934,-0.042973018937953376,-0.08319871626835589,-0.0072714636325750485,-0.010318446685062866,0.024996397755256684,0.23965465093988625,0.0070677120311533285,0.010387455498947151,0.06105174768271957,-0.2854962226518557,0.02209200211584388,0.0008098137406324479,0.008589013514540356,0.005642966504735192,0.04045854928959449,-0.16960658309864657,0.149323988951506,0.0030890124242004546,-0.06054605993512757,-0.006092752854941597,0.08169631595001273,-0.026670664934834765,0.030031189698286952,0.0058697418904382955,0.006829794975601722,0.04470189685968244,0.01276510578053629
-0.0030789773931677146,-0.025428992693705597,-0.007348266298868489,-0.007348266298871286,-0.000500426883750782,-0.04751984685939707,0.021599667272064436,0.02719380701418077,-0.022180771024672953,0.0,0.0,0.0,0.0,-0.029832917697470006,0.03759041496157876,-0.0006136413403373009,0.011139213741551513,-0.10674238343206766,0.1426413299053334,0.24862750741154643,0.10259273171818437,0.1772369831595238,0.20209939546838007,-0.0940752272336897,0.04316911077249257,0.43779272872416186,-0.007162169822992848,-0.08319871626835551,-0.007271463632574915,-0.01031844668506272,0.02499639775525666,-0.39101548311244644,0.007067712031153484,0.01038745549894704,0.061051747682719724,0.12235552399365246,0.022092002115843966,0.0008098137406325146,0.008589013514540333,0.005642966504735281,0.04045854928959445,-0.16960658309864668,0.14932398895150584,0.003089012424200388,0.049537685401467926,0.00498497960858828,-0.42890565873756625,-0.0266706649348347,0.030031189698286907,0.005869741890438274,0.00682979497560181,0.04470189685968251,-0.0020780404759013216
0.020081472024462265,-0.14101532311963644,-0.007348266298868422,-0.00734826629887122,-0.0005004268837502046,0.05006616083554227,0.02159966727206448,-0.005701927277166919,0.030630588557881498,0.0,0.0,0.0,0.0,-0.03066232262559283,-0.013689833925770879,-0.0017714551900297026,-0.018966767924458637,-0.030497824317081944,0.04941170189014392,0.10151063595216854,0.029312209515698816,0.1772369831595228,-0.037071485400995516,-0.039696480520478764,-0.03549897261916535,0.20615636431984327,-0.007162169822992559,-0.03337912417855653,0.05332405364331905,-0.010318446685063076,0.02499639775525684,0.2396546509398862,-0.3463178895265142,0.010387455498947285,0.061051747682719634,0.1223555239936521,0.02209200211584399,0.0008098137406325589,0.008589013514540177,0.005642966504735258,0.04045854928959436,0.17652930077614193,-0.3173134765219507,0.0030890124242004767,0.0495376854014681,0.004984979608588502,0.08169631595001262,0.21578992538184436,0.03003118969828724,0.005869741890438429,0.006829794975601722,0.044701896859682136,-0.0020780404759013437
0.032342886422030724,0.07089294932790563,0.2375939436634134,0.23759394366350586,0.005059871824589002,0.05006616083554176,-0.013238505747393891,-0.005701927277166929,0.030630588557881498,0.0,0.0,0.0,0.0,0.02169386346218156,0.02049699866579573,-0.000613641340336879,0.011139213741551557,0.0457467365040584,-0.04381792462831631,-0.04560622674935515,-0.04396831432826311,-0.14501208493617862,-0.03707148540099523,0.014682261258175955,-0.042874105429046946,0.4377927287241617,0.02864867929196906,0.01644046481995316,-0.06786697711733669,0.3336297761503677,-0.8082168607533022,0.23965465093988633,0.007067712031153306,0.010387455498947217,-0.2980761798626898,0.12235552399365239,0.022092002115843723,0.0008098137406327144,0.008589013514540157,0.005642966504735414,0.04045854928959434,-0.169606583098646,0.14932398895150603,0.0030890124242004546,0.04953768540146786,0.004984979608588858,0.08169631595001263,-0.026670664934834675,0.03003118969828722,0.00586974189043814,0.00682979497560191,-0.27459736642376453,-0.0020780404759014547
-0.012615633035720419,0.09015733773222659,-0.007348266298868334,-0.00734826629887122,-0.0005004268837511594,0.0012731569880725991,0.03901875378179294,0.027193807014180615,-0.07499213060722691,0.0,0.0,0.0,0.0,0.021693863462181252,-0.060086249585754856,-0.0006136413403371899,0.011139213741551423,-0.03049782431708161,0.0494117018901437,0.10151063595216833,-0.04396831432826329,0.17723698315952335,-0.03707148540099523,0.014682261258176043,-0.020748706999400856,0.20615636431984333,-0.007162169822991893,0.01644046481995356,0.053324053643318846,-0.010318446685062854,0.02499639775525675,-0.39101548311244605,0.007067712031153417,0.01038745549894704,0.061051747682719724,0.12235552399365175,0.02209200211584399,0.0008098137406323369,0.008589013514540089,0.005642966504735436,0.04045854928959434,-0.16960658309864635,0.14932398895150606,0.0030890124242004325,0.04953768540146801,0.004984979608588902,0.08169631595001245,-0.0266706649348347,-0.17017674162362623,0.0058697418904385176,0.00682979497560181,0.04470189685968251,-0.0020780404759011216
0.03370526579953881,0.032364172519260846,-0.00734826629886854,-0.007348266298871292,-0.0005004268837508097,0.018809953830448284,0.05643784029152214,0.027193807014180865,-0.07499213060722706,0.0,0.0,0.0,0.0,0.021693863462181336,-0.03566708344892178,-0.0006136413403371288,0.011139213741551439,0.12199129618776199,-0.13704755039841152,-0.19272309570648913,-0.11724883707790809,-0.3061365995347114,-0.15665693736542505,0.06906099944806268,0.01612695709313348,-0.48875272889311205,0.10027037752189141,0.016440464819953225,-0.007271463632575109,-0.010318446685062868,0.02499639775525673,-0.3910154831124463,0.007067712031153367,0.010387455498947129,0.0610517476827195,0.12235552399365213,0.022092002115843928,0.0008098137406325229,0.008589013514540333,0.005642966504735242,-0.22926511264103508,0.1765293007761422,0.14932398895150575,0.0030890124242004408,-0.06054605993512753,-0.006092752854941453,-0.4289056587375665,-0.026670664934834727,0.030031189698287164,0.005869741890438138,0.0068297949756016465,0.04470189685968249,-0.002078040475901399
0.036430024554553776,-0.21807287673692516,-0.007348266298868355,-0.007348266298871397,0.005059871824589423,0.014553476998310022,-0.08291485178631,0.02719380701418077,0.03063058855788121,0.0,0.0,0.0,0.0,-0.030506809201569805,-0.011247917312087807,0.0017019863590484797,0.011139213741551668,-0.030497824317081458,0.04941170189014395,0.10151063595216825,0.029312209515698885,0.17723698315952327,0.08251395695531609,-0.09407522723368944,-0.07483301431499405,0.4377927287241617,0.02864867929196957,0.01644046481995356,-0.007271463632574982,-0.010318446685063033,0.02499639775525675,0.2396546509398864,0.007067712031153373,0.010387455498947106,0.061051747682719704,0.12235552399365204,0.0220920021158439,-0.03968087329099159,0.008589013514540268,0.005642966504735236,0.0404585492895944,0.17652930077614182,-0.31731347652195074,0.0030890124242003215,-0.060546059935127516,-0.006092752854941419,0.08169631595001252,-0.02667066493483461,0.030031189698287265,-0.0430447738632137,0.006829794975601833,0.04470189685968236,-0.0020780404759011884
0.018719092646953907,0.09015733773222653,-0.007348266298868466,-0.007348266298871331,0.005059871824589224,0.05006616083554283,0.0912760133109803,-0.005701927277167074,0.030630588557881498,0.0,0.0,0.0,0.0,-0.030584565913581496,-0.05520241635838805,-0.0006136413403366126,0.011139213741551579,-0.03049782431708157,0.04941170189014379,-0.045606226749355126,0.02931220951569804,0.17723698315952333,0.08251395695531656,0.014682261258176066,-0.023207084602695095,0.43779272872416186,-0.042973018937953536,0.06626005249362452,-0.06786697711733676,-0.010318446685062899,0.02499639775525688,-0.39101548311244644,0.007067712031153283,0.010387455498947262,0.06105174768272024,0.12235552399365231,0.022092002115844056,0.0008098137406324479,0.008589013514540245,0.005642966504735503,0.04045854928959451,-0.16960658309864635,0.14932398895150617,0.0030890124242002547,0.04953768540146848,0.0049849796085887025,0.08169631595001281,0.21578992538184458,0.03003118969828693,0.005869741890438119,0.006829794975601678,0.04470189685968242,-0.0020780404759015436
-0.005803736148182903,0.05162856092358283,-0.007348266298868466,-0.007348266298871175,-0.006060725592090277,0.050066160835542564,0.039018753781793335,-0.005701927277166741,0.03063058855788183,0.0,0.0,0.0,0.0,0.021693863462181828,-0.055202416358389,-0.001771455190029525,0.011139213741551624,-0.10674238343206735,0.14264132990533346,0.248627507411547,0.029312209515699107,0.177236983159523,0.08251395695531652,-0.09407522723368864,0.0013766914733692515,0.43779272872416186,-0.007162169822992381,0.016440464819952826,-0.007271463632574626,-0.010318446685062942,0.024996397755256815,-0.3910154831124465,0.007067712031153394,0.010387455498947285,0.061051747682719794,0.12235552399365224,0.022092002115843813,0.0008098137406324701,0.008589013514540311,0.005642966504735347,-0.22926511264103447,0.17652930077614226,0.14932398895150567,0.0030890124242004104,0.049537685401467815,0.0049849796085884805,0.0816963159500127,-0.026670664934834765,-0.170176741623627,0.005869741890437985,0.006829794975601789,0.04470189685968225,-0.002078040475901477
-0.0330513236983351,0.07089294932790495,-0.007348266298868511,-0.007348266298871198,0.005059871824588669,0.0012731569880724213,-0.013238505747394269,-0.0057019272771670956,0.030630588557881568,0.0,0.0,0.0,0.0,-0.028718404825304432,-0.030783250221555057,-0.0006136413403369012,0.01113921374155138,0.04574673650405832,-0.043817924628316775,-0.045606226749354974,-0.04396831432826402,0.016112453909170755,-0.15665693736542516,0.014682261258176533,-0.023207084602694984,-0.025480000084475197,-0.0071621698229921375,-0.08319871626835566,0.05332405364331878,-0.010318446685062854,0.02499639775525686,0.23965465093988664,0.007067712031153394,0.010387455498947174,0.06105174768271955,-0.28549622265185565,0.022092002115843924,0.0008098137406325811,0.0085890135145402,0.005642966504735369,0.04045854928959427,-0.1696065830986465,0.14932398895150595,0.003089012424200277,-0.060546059935127586,-0.006092752854941286,0.08169631595001285,-0.02667066493483472,0.030031189698287063,0.00586974189043814,0.006829794975601633,0.04470189685968255,0.012765105780536556
